feat-count,application,laptop,cpu,gpu,storage,ram,battery,score
5,PCMark 8 - Creative,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB SSD,4GB,42Wh,2015
5,PCMark 8 - Home,Dell XPS 13 (9343) FHD,Core i5-5200U,,128GB SSD,4GB Single Chanel,52Wh,3042
5,PCMark 8 - Home,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB SSD,8GB,51Wh,2284
5,PCMark 8 - Home,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,2254
5,PCMark 8 - Home,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB SSD,4GB,42Wh,2027
5,PCMark 8 - Storage,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,4993
5,PCMark 8 - Storage,Dell XPS 13 (9343) FHD,Core i5-5200U,,128GB SSD,4GB Single Chanel,52Wh,4905
5,PCMark 8 - Storage,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB SSD,8GB,51Wh,4901
5,PCMark 8 - Storage,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB SSD,4GB,42Wh,4862
5,PCMark 8 - Work,Dell XPS 13 (9343) FHD,Core i5-5200U,,128GB SSD,4GB Single Chanel,52Wh,3840
5,PCMark 8 - Work,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,3256
5,PCMark 8 - Work,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB SSD,4GB,42Wh,3036
5,PCMark 8 - Work,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB SSD,8GB,51Wh,2238
5,Tomb Raider - Enthusiast,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,3.1
5,Tomb Raider - Mainstream,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,8.5
5,Tomb Raider - Value,Dell XPS 13 (9343) FHD,Core i5-5200U,,128GB SSD,4GB Single Chanel,52Wh,30
5,Tomb Raider - Value,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,20.1
5,WebXPRT 2013,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB SSD,8GB,51Wh,1742
5,WebXPRT 2013,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,1134
5,WiFi Performance - TCP,Dell XPS 13 (9343) FHD,Core i5-5200U,,128GB SSD,4GB Single Chanel,52Wh,468
5,WiFi Performance - TCP,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB SSD,8GB,51Wh,340
5,WiFi Performance - TCP,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB SSD,4GB,42Wh,147
5,x264 HD 5.x,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB SSD,8GB,51Wh,30.66
5,x264 HD 5.x,Dell XPS 13 (9343) FHD,Core i5-5200U,,128GB SSD,4GB Single Chanel,52Wh,30.12
5,x264 HD 5.x,Apple 13-inch MacBook Air (Mid 2013),Core i5-4250U,HD 5000,128GB SSD,4GB,54Wh,27.26
5,x264 HD 5.x,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,22.24
5,x264 HD 5.x,Dell XPS 13 (9343) FHD,Core i5-5200U,,128GB SSD,4GB Single Chanel,52Wh,5.73
5,x264 HD 5.x,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB SSD,8GB,51Wh,5.58
5,x264 HD 5.x,Apple 13-inch MacBook Air (Mid 2013),Core i5-4250U,HD 5000,128GB SSD,4GB,54Wh,5.18
5,x264 HD 5.x,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB SSD,4GB,37Wh,4.08
5,Battery Life 2013 - Light,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,535
5,Battery Life 2013 - Light Normalized,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,8.23
5,Bioshock Infinite - Enthusiast,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,20.2
5,Bioshock Infinite - Mainstream,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,38.2
5,Bioshock Infinite - Value,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,82.2
5,Cinebench R11.5 - Multi-Threaded Benchmark,Dell Precision M6700,Core i7-3920XM,Quadro K5000M,128GB SSD + 750GB HDD,16GB,97Wh,7.21
5,Cinebench R11.5 - Multi-Threaded Benchmark,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,5.89
5,Cinebench R11.5 - Single-Threaded Benchmark,Dell Precision M6700,Core i7-3920XM,Quadro K5000M,128GB SSD + 750GB HDD,16GB,97Wh,1.59
5,Cinebench R11.5 - Single-Threaded Benchmark,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,1.44
5,Futuremark 3DMark 11,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,3529
5,Futuremark 3DMark Cloud Gate,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,11126
5,Futuremark 3DMark Fire Strike,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,2029
5,Metro: Last Light - Mainstream,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,24.8
5,Metro: Last Light - Value,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,51.7
5,PCMark 7 (2013),MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,5285
5,PCMark 8 - Creative,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,3855
5,PCMark 8 - Home,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,4085
5,PCMark 8 - Storage,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,4874
5,PCMark 8 - Work,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,4873
5,Tomb Raider - Enthusiast,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,14.5
5,Tomb Raider - Mainstream,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,53
5,Tomb Raider - Value,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,100.8
5,x264 HD 5.x,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,56.9
5,x264 HD 5.x,MSI GE40,Core i7-4702MQ,GTX 760M,128GB SSD + 750GB HDD,8GB,65Wh,11.28
5,Futuremark 3DMark 11,Clevo X7200 (6970M CF),Core i7-990X,HD 6970M CF,256GB SSD,12GB,71Wh,5791
5,Battery Charge Time,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,170
5,Battery Life 2013 - Light,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,292
5,Battery Life 2013 - Light Normalized,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,3.89
5,Bioshock Infinite - Enthusiast,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,85.56
5,Bioshock Infinite - Mainstream,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,145.06
5,Bioshock Infinite - Value,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,157.85
5,Cinebench R11.5 - Multi-Threaded Benchmark,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,6.98
5,Cinebench R11.5 - Single-Threaded Benchmark,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,1.55
5,Cinebench R15 - Single-Threaded Benchmark,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,137
5,Cinebench R15 - Multi-Threaded Benchmark,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,615
5,Display - Black Levels,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,0.34
5,Display - Contrast Ratio,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,1137
5,Display - GMB Accuracy,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,3.9
5,Display - Grayscale Accuracy,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,3.43
5,Display - Max Brightness,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,396.36
5,Display - Saturation Accuracy,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,3.5
5,Display - White Point,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,6359
5,Dragon Age: Inquisition - Enthusiast,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,49.59
5,Dragon Age: Inquisition - Mainstream,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,77.61
5,Dragon Age: Inquisition - Value,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,104.02
5,Futuremark 3DMark 11,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,10972
5,Futuremark 3DMark Cloud Gate,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,20145
5,Futuremark 3DMark Fire Strike,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,8202
5,Futuremark 3DMark Sky Diver,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,20183
5,GFXBench 3.0 Manhattan Offscreen 1080p,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,326.78
5,GFXBench 3.0 T-Rex Offscreen 1080p,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,677.41
5,Google Octane 2.0,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,31036
5,GRID Autosport - Enthusiast,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,77.48
5,GRID Autosport - Mainstream,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,102.27
5,GRID Autosport - Value,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,124.44
5,Metro: Last Light - Mainstream,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,81.79
5,Metro: Last Light - Value,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,95.23
5,Mozilla Kraken 1.1,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,1089.1
5,PCMark 7 (2013),Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,6108
5,PCMark 8 - Creative,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,4813
5,PCMark 8 - Home,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,3681
5,PCMark 8 - Storage,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,4982
5,PCMark 8 - Work,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,4573
5,Shadow of Mordor - Enthusiast,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,66.8
5,Shadow of Mordor - Mainstream,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,99.66
5,Shadow of Mordor - Value,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,105.74
5,Tomb Raider - Enthusiast,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,75.92
5,Tomb Raider - Mainstream,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,198.57
5,Tomb Raider - Value,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,287.93
5,WebXPRT 2013,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,2268
5,WiFi Performance - TCP,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,398.2
5,x264 HD 5.x,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,70.04
5,x264 HD 5.x,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB x2 RAID0 + 1TB,16 GB,75Wh,13.65
5,Cinebench R11.5 - Multi-Threaded Benchmark,Dell Latitude E6410,Core i5-520M,HD Graphics,160GB HDD,4GB,60Wh,2.2
5,Cinebench R11.5 - Multi-Threaded Benchmark,HP Mini 5103,Atom N550,GMA 3150,160GB HDD,2GB DDR3,29Wh,0.47
5,Cinebench R11.5 - Multi-Threaded Benchmark,HP Mini 5102,Atom N450,GMA 3150,160GB HDD,1GB DDR2,29Wh,0.26
5,Cinebench R11.5 - Single-Threaded Benchmark,Dell Latitude E6410,Core i5-520M,HD Graphics,160GB HDD,4GB,60Wh,0.95
5,Cinebench R11.5 - Single-Threaded Benchmark,HP Mini 5102,Atom N450,GMA 3150,160GB HDD,1GB DDR2,29Wh,0.16
5,Cinebench R11.5 - Single-Threaded Benchmark,HP Mini 5103,Atom N550,GMA 3150,160GB HDD,2GB DDR3,29Wh,0.15
5,Cinebench R11.5 - Multi-Threaded Benchmark,Intel Sandy Bridge Quad-Core,Core i7-2820QM,Intel HD 3000,160GB Intel G2 SSD,4GB,71Wh,5.72
5,Cinebench R11.5 - Single-Threaded Benchmark,Intel Sandy Bridge Quad-Core,Core i7-2820QM,Intel HD 3000,160GB Intel G2 SSD,4GB,71Wh,1.36
5,Cinebench R11.5 - Multi-Threaded Benchmark,ASUS G74SX-A2,Core i7-2630QM,GTX 560M,160GB SSD + 750GB HDD,16GB,74Wh,5.02
5,Cinebench R11.5 - Single-Threaded Benchmark,ASUS G74SX-A2,Core i7-2630QM,GTX 560M,160GB SSD + 750GB HDD,16GB,74Wh,1.15
5,Futuremark 3DMark 11,ASUS G74SX-A2,Core i7-2630QM,GTX 560M,160GB SSD + 750GB HDD,16GB,74Wh,2253
5,Battery Charge Time,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,120
5,Battery Life 2013 - Light,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,479
5,Battery Life 2013 - Light Normalized,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,7.98
5,Bioshock Infinite - Enthusiast,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,43.2
5,Bioshock Infinite - Mainstream,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,92.7
5,Bioshock Infinite - Value,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,129.07
5,Cinebench R11.5 - Multi-Threaded Benchmark,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,7.47
5,Cinebench R11.5 - Single-Threaded Benchmark,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,1.58
5,Cinebench R15 - Single-Threaded Benchmark,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,137.65
5,Cinebench R15 - Multi-Threaded Benchmark,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,675.49
5,Display - Black Levels,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,0.3
5,Display - Contrast Ratio,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,855
5,Display - GMB Accuracy,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,5.99
5,Display - Grayscale Accuracy,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,6.72
5,Display - Max Brightness,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,260
5,Display - Saturation Accuracy,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,8.07
5,Display - White Point,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,6610
5,Dota 2 Reborn - Enthusiast,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,90.8
5,Dragon Age: Inquisition - Enthusiast,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,21.74
5,Dragon Age: Inquisition - Mainstream,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,41.46
5,Dragon Age: Inquisition - Value,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,86.63
5,Futuremark 3DMark 11,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,5500
5,Futuremark 3DMark Cloud Gate,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,17602
5,Futuremark 3DMark Fire Strike,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,3988
5,Futuremark 3DMark Sky Diver,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,13122
5,GFXBench 3.0 Manhattan Offscreen 1080p,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,161.3
5,GFXBench 3.0 T-Rex Offscreen 1080p,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,307.5
5,Google Octane 2.0,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,38838
5,GRID Autosport - Enthusiast,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,52.57
5,GRID Autosport - Mainstream,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,109.63
5,GRID Autosport - Value,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,140
5,Mozilla Kraken 1.1,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,966.5
5,PCMark 7 (2013),Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,5874
5,PCMark 8 - Home,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,3593
5,PCMark 8 - Work,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,4883
5,Shadow of Mordor - Enthusiast,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,21.74
5,Shadow of Mordor - Mainstream,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,55.73
5,Shadow of Mordor - Value,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,77.53
5,Tomb Raider - Enthusiast,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,34.6
5,Tomb Raider - Mainstream,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,90.4
5,Tomb Raider - Value,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,170.7
5,WebXPRT 2013,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,1915
5,WebXPRT 2015,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,456
5,WiFi Performance - TCP,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,514
5,x264 HD 5.x,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,71.04
5,x264 HD 5.x,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB SSD,16GB,60Wh,15.11
5,Battery Life 2013 - Light,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,317
5,Battery Life 2013 - Light,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,284
5,Battery Life 2013 - Light Normalized,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,6.31
5,Battery Life 2013 - Light Normalized,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,6.09
5,Cinebench R11.5 - Multi-Threaded Benchmark,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,2.59
5,Cinebench R11.5 - Multi-Threaded Benchmark,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,2.55
5,Cinebench R11.5 - Single-Threaded Benchmark,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,1.15
5,Cinebench R11.5 - Single-Threaded Benchmark,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,0.99
5,Futuremark 3DMark 11,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,650
5,Futuremark 3DMark 11,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,599
5,Futuremark 3DMark Cloud Gate,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,3825
5,Futuremark 3DMark Cloud Gate,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,3372
5,Futuremark 3DMark Fire Strike,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,536
5,Futuremark 3DMark Fire Strike,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,453
5,Mozilla Kraken 1.1,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,5601.1
5,PCMark 7 (2013),Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,4926
5,PCMark 7 (2013),HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,4737
5,WebXPRT 2013,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,1152
5,WebXPRT 2013,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,1125
5,x264 HD 5.x,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,24.1
5,x264 HD 5.x,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,23.59
5,x264 HD 5.x,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB SSD,4GB,45Wh,5.2
5,x264 HD 5.x,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB SSD,4GB,52Wh,5.19
5,Battery Charge Time,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,198
5,Battery Life 2016 - Web,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,733
5,Battery Life 2016 - Web - Normalized,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,24.96
5,Battery Life Movie Playback,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,936
5,Display - Black Levels,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,0.28
5,Display - Contrast Ratio,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,1772
5,Display - GMB Accuracy,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,0.84
5,Display - Grayscale Accuracy,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,1.43
5,Display - Max Brightness,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,509.9
5,Display - Saturation Accuracy,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,0.78
5,Display - White Point,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,7073
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,49.1
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,49.1
5,GFXBench 5.0 Aztec Ruins Normal 1080p Offscreen,Apple iPad Pro 11-Inch,A12X,,1TB,6GB,29Wh,89.5
5,Battery Life 2013 - Light,MSI GT70 GTX 880M Edition,Core i7-4800MQ,GTX 880M 8GB GDDR5 + HD 4600,1TB HDD,12GB,87Wh,309
5,Battery Life 2013 - Light,MSI GE60 Apache Pro,Core i7-4700HQ,GTX 860M 2GB GDDR5 + HD 4600,1TB HDD,8GB DDR3L,49Wh,273
